DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",11,"SI"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"SI"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",2497,"SI"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"SI"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",1429,"SI"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",8,"SI"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"SI"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",1437,"SI"
2024-01-01,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"SI"
2024-01-01,"NO","OTRO","F","COLECTIVO",2329,"SI"
2024-01-01,"NO","OTRO","F","LANCHA",7,"SI"
2024-01-01,"NO","OTRO","F","SUBTE",0,"SI"
2024-01-01,"NO","OTRO","F","TOTAL",2336,"SI"
2024-01-01,"NO","OTRO","F","TREN",0,"SI"
2024-01-01,"NO","OTRO","M","COLECTIVO",1407,"SI"
2024-01-01,"NO","OTRO","M","LANCHA",3,"SI"
2024-01-01,"NO","OTRO","M","SUBTE",0,"SI"
2024-01-01,"NO","OTRO","M","TOTAL",1410,"SI"
2024-01-01,"NO","OTRO","M","TREN",0,"SI"
2024-01-01,"NO","PENSION","F","COLECTIVO",8697,"SI"
2024-01-01,"NO","PENSION","F","LANCHA",6,"SI"
2024-01-01,"NO","PENSION","F","SUBTE",0,"SI"
2024-01-01,"NO","PENSION","F","TOTAL",8703,"SI"
2024-01-01,"NO","PENSION","F","TREN",0,"SI"
2024-01-01,"NO","PENSION","M","COLECTIVO",5565,"SI"
2024-01-01,"NO","PENSION","M","LANCHA",12,"SI"
2024-01-01,"NO","PENSION","M","SUBTE",0,"SI"
2024-01-01,"NO","PENSION","M","TOTAL",5577,"SI"
2024-01-01,"NO","PENSION","M","TREN",0,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",4946,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",6,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",4952,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",0,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",72,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",2,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",74,"SI"
2024-01-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"SI"
2024-01-01,"NO","PROGRESAR","F","COLECTIVO",8654,"SI"
2024-01-01,"NO","PROGRESAR","F","LANCHA",15,"SI"
2024-01-01,"NO","PROGRESAR","F","SUBTE",0,"SI"
2024-01-01,"NO","PROGRESAR","F","TOTAL",8669,"SI"
2024-01-01,"NO","PROGRESAR","F","TREN",0,"SI"
2024-01-01,"NO","PROGRESAR","M","COLECTIVO",5538,"SI"
2024-01-01,"NO","PROGRESAR","M","LANCHA",8,"SI"
2024-01-01,"NO","PROGRESAR","M","SUBTE",0,"SI"
2024-01-01,"NO","PROGRESAR","M","TOTAL",5546,"SI"
2024-01-01,"NO","PROGRESAR","M","TREN",0,"SI"
2024-01-01,"SI",,,"COLECTIVO",227356,"SI"
2024-01-01,"SI",,,"LANCHA",0,"SI"
2024-01-01,"SI",,,"SUBTE",30543,"SI"
2024-01-01,"SI",,,"TOTAL",254462,"SI"
2024-01-01,"SI",,,"TREN",31825,"SI"
2024-01-01,"SI",,"F","COLECTIVO",110115,"SI"
2024-01-01,"SI",,"F","LANCHA",0,"SI"
2024-01-01,"SI",,"F","SUBTE",11518,"SI"
2024-01-01,"SI",,"F","TOTAL",120867,"SI"
2024-01-01,"SI",,"F","TREN",16516,"SI"
2024-01-01,"SI",,"M","COLECTIVO",113157,"SI"
2024-01-01,"SI",,"M","LANCHA",0,"SI"
2024-01-01,"SI",,"M","SUBTE",13273,"SI"
2024-01-01,"SI",,"M","TOTAL",124905,"SI"
2024-01-01,"SI",,"M","TREN",18047,"SI"
2024-01-01,"SI",,"X","COLECTIVO",11,"SI"
2024-01-01,"SI",,"X","LANCHA",0,"SI"
2024-01-01,"SI",,"X","SUBTE",4,"SI"
2024-01-01,"SI",,"X","TOTAL",13,"SI"
2024-01-01,"SI",,"X","TREN",3,"SI"
2024-01-01,"SI","AUH","F","COLECTIVO",43424,"SI"
2024-01-01,"SI","AUH","F","LANCHA",0,"SI"
2024-01-01,"SI","AUH","F","SUBTE",1353,"SI"
2024-01-01,"SI","AUH","F","TOTAL",44539,"SI"
2024-01-01,"SI","AUH","F","TREN",4110,"SI"
2024-01-01,"SI","AUH","M","COLECTIVO",1531,"SI"
2024-01-01,"SI","AUH","M","LANCHA",0,"SI"
2024-01-01,"SI","AUH","M","SUBTE",56,"SI"
2024-01-01,"SI","AUH","M","TOTAL",1578,"SI"
2024-01-01,"SI","AUH","M","TREN",168,"SI"
2024-01-01,"SI","JUBILACION","F","COLECTIVO",46680,"SI"
2024-01-01,"SI","JUBILACION","F","LANCHA",0,"SI"
2024-01-01,"SI","JUBILACION","F","SUBTE",2541,"SI"
2024-01-01,"SI","JUBILACION","F","TOTAL",48977,"SI"
2024-01-01,"SI","JUBILACION","F","TREN",4467,"SI"
2024-01-01,"SI","JUBILACION","M","COLECTIVO",21236,"SI"
2024-01-01,"SI","JUBILACION","M","LANCHA",0,"SI"
2024-01-01,"SI","JUBILACION","M","SUBTE",1144,"SI"
2024-01-01,"SI","JUBILACION","M","TOTAL",22256,"SI"
2024-01-01,"SI","JUBILACION","M","TREN",2133,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",8628,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",416,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",8953,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","F","TREN",1051,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",5914,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",254,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",6142,"SI"
2024-01-01,"SI","MONOTRIBUTO SOCIAL","M","TREN",725,"SI"
2024-01-01,"SI","OTRO","F","COLECTIVO",6663,"SI"
2024-01-01,"SI","OTRO","F","LANCHA",0,"SI"
2024-01-01,"SI","OTRO","F","SUBTE",330,"SI"
2024-01-01,"SI","OTRO","F","TOTAL",6895,"SI"
2024-01-01,"SI","OTRO","F","TREN",736,"SI"
2024-01-01,"SI","OTRO","M","COLECTIVO",4910,"SI"
2024-01-01,"SI","OTRO","M","LANCHA",0,"SI"
2024-01-01,"SI","OTRO","M","SUBTE",252,"SI"
2024-01-01,"SI","OTRO","M","TOTAL",5104,"SI"
2024-01-01,"SI","OTRO","M","TREN",561,"SI"
2024-01-01,"SI","OTRO","X","COLECTIVO",3,"SI"
2024-01-01,"SI","OTRO","X","LANCHA",0,"SI"
2024-01-01,"SI","OTRO","X","SUBTE",0,"SI"
2024-01-01,"SI","OTRO","X","TOTAL",3,"SI"
2024-01-01,"SI","OTRO","X","TREN",1,"SI"
2024-01-01,"SI","PENSION","F","COLECTIVO",14827,"SI"
2024-01-01,"SI","PENSION","F","LANCHA",0,"SI"
2024-01-01,"SI","PENSION","F","SUBTE",619,"SI"
2024-01-01,"SI","PENSION","F","TOTAL",15351,"SI"
2024-01-01,"SI","PENSION","F","TREN",1565,"SI"
2024-01-01,"SI","PENSION","M","COLECTIVO",8098,"SI"
2024-01-01,"SI","PENSION","M","LANCHA",0,"SI"
2024-01-01,"SI","PENSION","M","SUBTE",354,"SI"
2024-01-01,"SI","PENSION","M","TOTAL",8398,"SI"
2024-01-01,"SI","PENSION","M","TREN",866,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",16734,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",1038,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",17545,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",2495,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",219,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",14,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",234,"SI"
2024-01-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",43,"SI"
2024-01-01,"SI","PROGRESAR","F","COLECTIVO",17150,"SI"
2024-01-01,"SI","PROGRESAR","F","LANCHA",0,"SI"
2024-01-01,"SI","PROGRESAR","F","SUBTE",860,"SI"
2024-01-01,"SI","PROGRESAR","F","TOTAL",17885,"SI"
2024-01-01,"SI","PROGRESAR","F","TREN",1968,"SI"
2024-01-01,"SI","PROGRESAR","M","COLECTIVO",9904,"SI"
2024-01-01,"SI","PROGRESAR","M","LANCHA",0,"SI"
2024-01-01,"SI","PROGRESAR","M","SUBTE",511,"SI"
2024-01-01,"SI","PROGRESAR","M","TOTAL",10402,"SI"
2024-01-01,"SI","PROGRESAR","M","TREN",1200,"SI"
2024-01-01,"SI","PROGRESAR","X","COLECTIVO",1,"SI"
2024-01-01,"SI","PROGRESAR","X","LANCHA",0,"SI"
2024-01-01,"SI","PROGRESAR","X","SUBTE",0,"SI"
2024-01-01,"SI","PROGRESAR","X","TOTAL",1,"SI"
2024-01-01,"SI","PROGRESAR","X","TREN",0,"SI"
2024-01-02,"NO",,,"COLECTIVO",199147,"SI"
2024-01-02,"NO",,,"LANCHA",106,"SI"
2024-01-02,"NO",,,"SUBTE",0,"SI"
2024-01-02,"NO",,,"TOTAL",199402,"SI"
2024-01-02,"NO",,,"TREN",184,"SI"
2024-01-02,"NO",,"F","COLECTIVO",160686,"SI"
2024-01-02,"NO",,"F","LANCHA",331,"SI"
2024-01-02,"NO",,"F","SUBTE",0,"SI"
2024-01-02,"NO",,"F","TOTAL",161137,"SI"
2024-01-02,"NO",,"F","TREN",152,"SI"
2024-01-02,"NO",,"M","COLECTIVO",112605,"SI"
2024-01-02,"NO",,"M","LANCHA",379,"SI"
2024-01-02,"NO",,"M","SUBTE",0,"SI"
2024-01-02,"NO",,"M","TOTAL",113079,"SI"
2024-01-02,"NO",,"M","TREN",125,"SI"
2024-01-02,"NO",,"X","COLECTIVO",13,"SI"
2024-01-02,"NO",,"X","LANCHA",0,"SI"
2024-01-02,"NO",,"X","SUBTE",0,"SI"
2024-01-02,"NO",,"X","TOTAL",13,"SI"
2024-01-02,"NO",,"X","TREN",0,"SI"
2024-01-02,"NO","AUH","F","COLECTIVO",59749,"SI"
2024-01-02,"NO","AUH","F","LANCHA",96,"SI"
2024-01-02,"NO","AUH","F","SUBTE",0,"SI"
2024-01-02,"NO","AUH","F","TOTAL",59850,"SI"
2024-01-02,"NO","AUH","F","TREN",7,"SI"
2024-01-02,"NO","AUH","M","COLECTIVO",1422,"SI"
2024-01-02,"NO","AUH","M","LANCHA",3,"SI"
2024-01-02,"NO","AUH","M","SUBTE",0,"SI"
2024-01-02,"NO","AUH","M","TOTAL",1425,"SI"
2024-01-02,"NO","AUH","M","TREN",0,"SI"
2024-01-02,"NO","JUBILACION","F","COLECTIVO",86007,"SI"
2024-01-02,"NO","JUBILACION","F","LANCHA",85,"SI"
2024-01-02,"NO","JUBILACION","F","SUBTE",0,"SI"
2024-01-02,"NO","JUBILACION","F","TOTAL",86115,"SI"
2024-01-02,"NO","JUBILACION","F","TREN",37,"SI"
2024-01-02,"NO","JUBILACION","M","COLECTIVO",39716,"SI"
2024-01-02,"NO","JUBILACION","M","LANCHA",55,"SI"
2024-01-02,"NO","JUBILACION","M","SUBTE",0,"SI"
2024-01-02,"NO","JUBILACION","M","TOTAL",39780,"SI"
2024-01-02,"NO","JUBILACION","M","TREN",15,"SI"
2024-01-02,"NO","JUBILACION","X","COLECTIVO",1,"SI"
2024-01-02,"NO","JUBILACION","X","LANCHA",0,"SI"
2024-01-02,"NO","JUBILACION","X","SUBTE",0,"SI"
2024-01-02,"NO","JUBILACION","X","TOTAL",1,"SI"
2024-01-02,"NO","JUBILACION","X","TREN",0,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",9294,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",29,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",9327,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","F","TREN",5,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",4626,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",13,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",4639,"SI"
2024-01-02,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"SI"
2024-01-02,"NO","OTRO","F","COLECTIVO",9680,"SI"
2024-01-02,"NO","OTRO","F","LANCHA",19,"SI"
2024-01-02,"NO","OTRO","F","SUBTE",0,"SI"
2024-01-02,"NO","OTRO","F","TOTAL",9700,"SI"
2024-01-02,"NO","OTRO","F","TREN",1,"SI"
2024-01-02,"NO","OTRO","M","COLECTIVO",5180,"SI"
2024-01-02,"NO","OTRO","M","LANCHA",14,"SI"
2024-01-02,"NO","OTRO","M","SUBTE",0,"SI"
2024-01-02,"NO","OTRO","M","TOTAL",5195,"SI"
2024-01-02,"NO","OTRO","M","TREN",1,"SI"
2024-01-02,"NO","OTRO","X","COLECTIVO",1,"SI"
2024-01-02,"NO","OTRO","X","LANCHA",0,"SI"
2024-01-02,"NO","OTRO","X","SUBTE",0,"SI"
2024-01-02,"NO","OTRO","X","TOTAL",1,"SI"
2024-01-02,"NO","OTRO","X","TREN",0,"SI"
2024-01-02,"NO","PENSION","F","COLECTIVO",35163,"SI"
2024-01-02,"NO","PENSION","F","LANCHA",26,"SI"
2024-01-02,"NO","PENSION","F","SUBTE",0,"SI"
2024-01-02,"NO","PENSION","F","TOTAL",35193,"SI"
2024-01-02,"NO","PENSION","F","TREN",8,"SI"
2024-01-02,"NO","PENSION","M","COLECTIVO",19092,"SI"
2024-01-02,"NO","PENSION","M","LANCHA",20,"SI"
2024-01-02,"NO","PENSION","M","SUBTE",0,"SI"
2024-01-02,"NO","PENSION","M","TOTAL",19113,"SI"
2024-01-02,"NO","PENSION","M","TREN",5,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",32096,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",34,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",32141,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",16,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",278,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",9,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",287,"SI"
2024-01-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"SI"
2024-01-02,"NO","PROGRESAR","F","COLECTIVO",28197,"SI"
2024-01-02,"NO","PROGRESAR","F","LANCHA",36,"SI"
2024-01-02,"NO","PROGRESAR","F","SUBTE",0,"SI"
2024-01-02,"NO","PROGRESAR","F","TOTAL",28234,"SI"
2024-01-02,"NO","PROGRESAR","F","TREN",2,"SI"
2024-01-02,"NO","PROGRESAR","M","COLECTIVO",15145,"SI"
2024-01-02,"NO","PROGRESAR","M","LANCHA",13,"SI"
2024-01-02,"NO","PROGRESAR","M","SUBTE",0,"SI"
2024-01-02,"NO","PROGRESAR","M","TOTAL",15164,"SI"
2024-01-02,"NO","PROGRESAR","M","TREN",6,"SI"
2024-01-02,"SI",,,"COLECTIVO",794606,"SI"
2024-01-02,"SI",,,"LANCHA",0,"SI"
2024-01-02,"SI",,,"SUBTE",145343,"SI"
2024-01-02,"SI",,,"TOTAL",898856,"SI"
2024-01-02,"SI",,,"TREN",189547,"SI"
2024-01-02,"SI",,"F","COLECTIVO",493289,"SI"
2024-01-02,"SI",,"F","LANCHA",0,"SI"
2024-01-02,"SI",,"F","SUBTE",77216,"SI"
2024-01-02,"SI",,"F","TOTAL",542393,"SI"
2024-01-02,"SI",,"F","TREN",111655,"SI"
2024-01-02,"SI",,"M","COLECTIVO",413023,"SI"
2024-01-02,"SI",,"M","LANCHA",0,"SI"
2024-01-02,"SI",,"M","SUBTE",74673,"SI"
2024-01-02,"SI",,"M","TOTAL",465684,"SI"
2024-01-02,"SI",,"M","TREN",119039,"SI"
2024-01-02,"SI",,"X","COLECTIVO",21,"SI"
2024-01-02,"SI",,"X","LANCHA",0,"SI"
2024-01-02,"SI",,"X","SUBTE",6,"SI"
2024-01-02,"SI",,"X","TOTAL",23,"SI"
2024-01-02,"SI",,"X","TREN",1,"SI"
2024-01-02,"SI","AUH","F","COLECTIVO",156679,"SI"
2024-01-02,"SI","AUH","F","LANCHA",0,"SI"
2024-01-02,"SI","AUH","F","SUBTE",8223,"SI"
2024-01-02,"SI","AUH","F","TOTAL",160838,"SI"
2024-01-02,"SI","AUH","F","TREN",34662,"SI"
2024-01-02,"SI","AUH","M","COLECTIVO",5445,"SI"
2024-01-02,"SI","AUH","M","LANCHA",0,"SI"
2024-01-02,"SI","AUH","M","SUBTE",358,"SI"
2024-01-02,"SI","AUH","M","TOTAL",5636,"SI"
2024-01-02,"SI","AUH","M","TREN",1361,"SI"
2024-01-02,"SI","AUH","X","COLECTIVO",1,"SI"
2024-01-02,"SI","AUH","X","LANCHA",0,"SI"
2024-01-02,"SI","AUH","X","SUBTE",0,"SI"
2024-01-02,"SI","AUH","X","TOTAL",1,"SI"
2024-01-02,"SI","AUH","X","TREN",0,"SI"
2024-01-02,"SI","JUBILACION","F","COLECTIVO",205906,"SI"
2024-01-02,"SI","JUBILACION","F","LANCHA",0,"SI"
2024-01-02,"SI","JUBILACION","F","SUBTE",14757,"SI"
2024-01-02,"SI","JUBILACION","F","TOTAL",214081,"SI"
2024-01-02,"SI","JUBILACION","F","TREN",29045,"SI"
2024-01-02,"SI","JUBILACION","M","COLECTIVO",90907,"SI"
2024-01-02,"SI","JUBILACION","M","LANCHA",0,"SI"
2024-01-02,"SI","JUBILACION","M","SUBTE",7702,"SI"
2024-01-02,"SI","JUBILACION","M","TOTAL",95413,"SI"
2024-01-02,"SI","JUBILACION","M","TREN",14612,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",34653,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",2411,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",35767,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","F","TREN",7697,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",19719,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1503,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",20539,"SI"
2024-01-02,"SI","MONOTRIBUTO SOCIAL","M","TREN",5017,"SI"
2024-01-02,"SI","OTRO","F","COLECTIVO",25990,"SI"
2024-01-02,"SI","OTRO","F","LANCHA",0,"SI"
2024-01-02,"SI","OTRO","F","SUBTE",1894,"SI"
2024-01-02,"SI","OTRO","F","TOTAL",26851,"SI"
2024-01-02,"SI","OTRO","F","TREN",5635,"SI"
2024-01-02,"SI","OTRO","M","COLECTIVO",16012,"SI"
2024-01-02,"SI","OTRO","M","LANCHA",0,"SI"
2024-01-02,"SI","OTRO","M","SUBTE",1165,"SI"
2024-01-02,"SI","OTRO","M","TOTAL",16690,"SI"
2024-01-02,"SI","OTRO","M","TREN",3970,"SI"
2024-01-02,"SI","OTRO","X","COLECTIVO",3,"SI"
2024-01-02,"SI","OTRO","X","LANCHA",0,"SI"
2024-01-02,"SI","OTRO","X","SUBTE",0,"SI"
2024-01-02,"SI","OTRO","X","TOTAL",3,"SI"
2024-01-02,"SI","OTRO","X","TREN",1,"SI"
2024-01-02,"SI","PENSION","F","COLECTIVO",57581,"SI"
2024-01-02,"SI","PENSION","F","LANCHA",0,"SI"
2024-01-02,"SI","PENSION","F","SUBTE",3749,"SI"
2024-01-02,"SI","PENSION","F","TOTAL",59459,"SI"
2024-01-02,"SI","PENSION","F","TREN",12049,"SI"
2024-01-02,"SI","PENSION","M","COLECTIVO",27838,"SI"
2024-01-02,"SI","PENSION","M","LANCHA",0,"SI"
2024-01-02,"SI","PENSION","M","SUBTE",1933,"SI"
2024-01-02,"SI","PENSION","M","TOTAL",28916,"SI"
2024-01-02,"SI","PENSION","M","TREN",5943,"SI"
2024-01-02,"SI","PENSION","X","COLECTIVO",1,"SI"
2024-01-02,"SI","PENSION","X","LANCHA",0,"SI"
2024-01-02,"SI","PENSION","X","SUBTE",0,"SI"
2024-01-02,"SI","PENSION","X","TOTAL",1,"SI"
2024-01-02,"SI","PENSION","X","TREN",0,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",93293,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",8204,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",96007,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",25540,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",840,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",94,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",901,"SI"
2024-01-02,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",239,"SI"
2024-01-02,"SI","PROGRESAR","F","COLECTIVO",57274,"SI"
2024-01-02,"SI","PROGRESAR","F","LANCHA",0,"SI"
2024-01-02,"SI","PROGRESAR","F","SUBTE",4721,"SI"
2024-01-02,"SI","PROGRESAR","F","TOTAL",59624,"SI"
2024-01-02,"SI","PROGRESAR","F","TREN",12702,"SI"
2024-01-02,"SI","PROGRESAR","M","COLECTIVO",27430,"SI"
2024-01-02,"SI","PROGRESAR","M","LANCHA",0,"SI"
2024-01-02,"SI","PROGRESAR","M","SUBTE",2273,"SI"
2024-01-02,"SI","PROGRESAR","M","TOTAL",28809,"SI"
2024-01-02,"SI","PROGRESAR","M","TREN",6376,"SI"
2024-01-02,"SI","PROGRESAR","X","COLECTIVO",2,"SI"
2024-01-02,"SI","PROGRESAR","X","LANCHA",0,"SI"
2024-01-02,"SI","PROGRESAR","X","SUBTE",0,"SI"
2024-01-02,"SI","PROGRESAR","X","TOTAL",2,"SI"
2024-01-02,"SI","PROGRESAR","X","TREN",0,"SI"
2024-01-03,"NO",,,"COLECTIVO",220693,"SI"
2024-01-03,"NO",,,"LANCHA",78,"SI"
